Record_ID,Date,Day_of_Week,Month,Year,Season,Day_Type,Festival_Status,Festival_Flag,Donation_Source,Donor_ID,Repeat_Donor,Donation_Count_by_Donor,Food_Category,State,Shelter_ID,Shelter_Name,Shelter_Capacity,Meal_Type,Quantity_Received_kg,Quantity_Delivered_kg,Quantity_Wasted_kg,Spoilage_Rate_pct,No_of_People_Served,Expected_Beneficiaries,Prev_Week_Avg_Served,Surplus_Deficit_kg,Demand_Met_pct,Demand_Met,Distance_km,Transport_Mode,Transport_Cost_INR,Delivery_Time_min,Storage_Condition,Temp_at_Pickup_C,Rainfall_mm,Volunteer_Count,Volunteer_Organization,Advance_Notice_Hours,Beneficiary_Rating
REC-0504,2024-09-29,Sunday,September,2024,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0017,1,9,Cooked Meal,Tamil Nadu,SHL-003,Seva Sadan,200,Lunch,284.11,262.64,21.47,7.56,1457,176,823.7,-155.72862635824998,293.8763347746903,0,6.5,Truck,117.81,146,Frozen,32.2,105.6,13,Org_D,28.0,3.6
REC-0158,2024-10-01,Tuesday,October,2024,Post-Monsoon,Weekday,Navratri,1,Hotel,DNR-0049,1,4,Cooked Meal,Delhi,SHL-009,Daya Niwas,310,Snack,433.09,413.07,20.02,4.62,2207,228,684.9,361.72,968.0,1,9.1,Truck,115.88,36,Refrigerated,23.3,9.8,14,Org_E,32.0,3.6
REC-0218,2024-10-02,Wednesday,October,2024,Post-Monsoon,Weekday,Navratri,1,Corporate Canteen,DNR-0077,1,3,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Breakfast,221.88,210.53,11.35,5.12,1134,160,973.6,172.64,708.8,1,9.6,Truck,180.49,137,Refrigerated,23.4,7.8,3,Org_C,4.0,2.8
REC-0164,2024-10-02,Wednesday,October,2024,Post-Monsoon,Weekday,Navratri,1,Supermarket,DNR-0015,1,2,Packaged Food,Gujarat,SHL-006,Asha Griha,220,Snack,268.59,223.2,45.39,16.9,1117,174,1416.7,-245.94894728175058,261.4753072498048,0,16.8,Bike,298.05,159,Room Temperature,39.6,,11,Org_C,70.0,4.1
REC-0463,2024-10-03,Thursday,October,2024,Post-Monsoon,Weekday,Navratri,1,School/College,DNR-0065,1,5,Mixed,West Bengal,SHL-006,Asha Griha,220,Snack,195.74,180.23,15.51,7.92,725,124,1245.0,149.3,584.7,1,9.0,Van,155.06,31,Refrigerated,28.2,,8,Org_C,71.0,3.6
REC-0299,2024-10-05,Saturday,October,2024,Post-Monsoon,Weekend,Navratri,1,Supermarket,DNR-0041,1,6,Mixed,Maharashtra,SHL-009,Daya Niwas,310,Breakfast,393.0,341.82,51.18,13.02,1856,240,1656.3,276.36,773.3,1,1.3,Truck,22.36,141,Room Temperature,31.6,9.7,9,Org_E,24.0,4.0
REC-0354,2024-10-07,Monday,October,2024,Post-Monsoon,Weekday,Navratri,1,Hotel,DNR-0011,0,1,Packaged Food,Gujarat,SHL-010,Sahara Home,290,Snack,509.87,433.87,76.0,14.91,2194,177,588.0,392.4,1239.5,1,51.7,Truck,752.62,168,Room Temperature,35.9,2.4,5,Org_D,71.0,3.5
REC-0043,2024-10-09,Wednesday,October,2024,Post-Monsoon,Weekday,Diwali,1,NGO Partner,DNR-0036,1,4,Packaged Food,Tamil Nadu,SHL-008,Karuna Ashram,350,Lunch,91.28,75.33,15.95,17.48,349,284,1079.0,-18.855236633083354,81.25985204403547,0,35.0,Bike,658.49,167,Room Temperature,37.6,10.5,10,Org_C,2.0,2.6
REC-0448,2024-10-10,Thursday,October,2024,Post-Monsoon,Weekday,Diwali,1,Supermarket,DNR-0004,1,3,Cooked Meal,West Bengal,SHL-010,Sahara Home,290,Dinner,331.95,293.45,38.5,11.6,1267,263,1160.3,-331.15996090330515,293.31030791682963,0,49.5,Bike,629.82,166,Room Temperature,32.4,,4,Org_A,47.0,3.7
REC-0488,2024-10-12,Saturday,October,2024,Post-Monsoon,Weekend,Diwali,1,Supermarket,DNR-0076,1,3,Mixed,Rajasthan,SHL-001,Aashraya Shelter,300,Snack,536.55,446.59,89.96,16.77,1644,179,910.1,405.62,918.4,1,8.2,Truck,126.63,171,Room Temperature,36.0,4.4,5,Org_E,8.0,3.9
REC-0438,2024-10-22,Tuesday,October,2024,Post-Monsoon,Weekday,Diwali,1,Supermarket,DNR-0068,1,6,Packaged Food,Gujarat,SHL-009,Daya Niwas,310,Breakfast,408.62,379.93,28.69,7.02,1775,279,942.3,-320.6136341758523,436.18661374387744,0,45.5,Van,423.99,70,Frozen,36.0,7.3,6,Org_A,22.0,4.7
REC-0342,2024-10-23,Wednesday,October,2024,Post-Monsoon,Weekday,,0,Individual Donor,DNR-0029,1,9,Mixed,Maharashtra,SHL-005,Annapurna Shelter,400,Snack,33.76,31.84,1.92,5.69,176,396,884.4,91.98968235359239,35.03749329035432,0,17.0,Van,333.82,53,Frozen,25.2,11.4,8,Org_C,18.0,3.6
REC-0207,2024-10-25,Friday,October,2024,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0029,1,6,Mixed,West Bengal,SHL-005,Annapurna Shelter,400,Lunch,34.11,31.54,2.57,7.54,137,360,1345.3,-41.48,38.1,0,3.0,Van,42.46,22,Room Temperature,24.1,4.4,2,Org_E,61.0,3.2
REC-0334,2024-10-30,Wednesday,October,2024,Post-Monsoon,Weekday,,0,Wedding Hall,DNR-0044,1,4,Raw Groceries,Gujarat,SHL-007,Prerna Niwas,270,Dinner,420.84,399.58,21.26,5.05,2113,230,1092.7,354.1,918.7,1,53.0,Truck,1053.71,36,Refrigerated,30.6,5.6,11,Org_B,7.0,3.3
REC-0323,2024-11-02,Saturday,November,2024,Post-Monsoon,Weekend,Diwali,1,Temple/Gurudwara,DNR-0009,1,8,Packaged Food,Tamil Nadu,SHL-001,Aashraya Shelter,300,Dinner,347.84,302.98,44.86,12.9,1431,246,1120.6,242.61,581.7,1,31.7,Car,463.83,152,Refrigerated,37.4,3.5,5,Org_C,68.0,3.4
REC-0041,2024-11-02,Saturday,November,2024,Post-Monsoon,Weekend,Diwali,1,NGO Partner,DNR-0059,0,1,Mixed,Maharashtra,SHL-007,Prerna Niwas,270,Snack,511.66,472.8,38.86,7.59,1793,222,1324.7,431.42,807.7,1,4.0,Van,60.0,54,Room Temperature,23.1,9.4,4,Org_C,67.0,4.9
REC-0404,2024-11-05,Tuesday,November,2024,Post-Monsoon,Weekday,Diwali,1,Hotel,DNR-0020,1,11,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Dinner,348.38,314.11,34.27,9.84,1724,156,1521.3,-340.9560136590556,756.9789227400572,0,38.5,Van,533.54,136,Refrigerated,30.3,5.2,4,Org_A,21.0,2.8
REC-0423,2024-11-05,Tuesday,November,2024,Post-Monsoon,Weekday,Diwali,1,NGO Partner,DNR-0073,1,5,Mixed,Rajasthan,SHL-008,Karuna Ashram,350,Dinner,145.07,133.5,11.57,7.98,605,248,855.3,88.1,244.0,1,36.8,Car,380.83,128,Frozen,33.2,1.5,13,Org_B,15.0,4.6
REC-0103,2024-11-05,Tuesday,November,2024,Post-Monsoon,Weekday,Diwali,1,Catering Company,DNR-0048,1,3,Cooked Meal,Maharashtra,SHL-007,Prerna Niwas,270,Snack,719.94,668.21,51.73,7.19,3503,226,1256.7,-710.2506592617569,472.21547534082407,0,39.3,Van,669.38,79,Frozen,34.1,17.3,7,Org_D,9.0,2.9
REC-0490,2024-11-05,Tuesday,November,2024,Post-Monsoon,Weekday,Diwali,1,Hotel,DNR-0054,1,5,Cooked Meal,Delhi,SHL-010,Sahara Home,290,Snack,802.89,735.98,66.91,8.33,3506,257,1193.3,690.46,1364.2,1,18.1,Auto-Rickshaw,328.3,107,Room Temperature,25.1,1.4,14,Org_D,21.0,3.4
REC-0177,2024-11-12,Tuesday,November,2024,Post-Monsoon,Weekday,,0,Wedding Hall,DNR-0070,1,5,Raw Groceries,Karnataka,SHL-005,Annapurna Shelter,400,Dinner,220.58,206.54,14.04,6.37,990,259,1248.0,-108.4745326376872,293.06964976130917,0,45.9,Car,510.02,70,Refrigerated,21.3,0.5,3,Org_D,32.0,3.6
REC-0352,2024-11-13,Wednesday,November,2024,Post-Monsoon,Weekday,,0,Supermarket,DNR-0073,1,3,Cooked Meal,Tamil Nadu,SHL-007,Prerna Niwas,270,Snack,187.47,175.05,12.42,6.63,629,171,1287.6,126.41,367.8,1,31.9,Van,629.71,53,Refrigerated,31.7,6.2,15,Org_C,19.0,4.9
REC-0160,2024-11-15,Friday,November,2024,Post-Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0077,1,2,Raw Groceries,Karnataka,SHL-001,Aashraya Shelter,300,Breakfast,141.72,130.12,11.6,8.18,655,159,1017.3,96.97,411.9,1,49.3,Bike,483.24,168,Frozen,29.3,13.2,15,Org_A,50.0,
REC-0414,2024-11-20,Wednesday,November,2024,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0006,1,5,Mixed,Maharashtra,SHL-002,Umeed Niwas,250,Snack,100.43,89.47,10.96,10.92,516,171,1007.9,57.67,301.8,1,11.7,Bike,219.54,108,Room Temperature,28.3,5.4,4,Org_E,72.0,4.6
REC-0102,2024-11-21,Thursday,November,2024,Post-Monsoon,Weekday,,0,Supermarket,DNR-0046,1,2,Raw Groceries,Gujarat,SHL-003,Seva Sadan,200,Dinner,303.13,275.47,27.66,9.12,1203,167,1067.1,241.49,720.4,1,33.0,Truck,369.74,76,Refrigerated,33.4,9.6,4,Org_E,11.0,4.7
REC-0454,2024-11-21,Thursday,November,2024,Post-Monsoon,Weekday,,0,School/College,DNR-0060,1,5,Packaged Food,Tamil Nadu,SHL-001,Aashraya Shelter,300,Lunch,135.53,119.93,15.6,11.51,518,260,1173.4,-56.45074836912884,69.40314560632697,0,50.8,Car,695.82,83,Room Temperature,29.5,18.7,11,Org_B,8.0,3.3
REC-0293,2024-11-22,Friday,November,2024,Post-Monsoon,Weekday,,0,Hotel,DNR-0021,1,7,Packaged Food,Tamil Nadu,SHL-001,Aashraya Shelter,300,Dinner,247.55,233.53,14.02,5.66,884,240,577.9,-105.4371948814867,208.4737886281848,0,35.1,Auto-Rickshaw,422.83,37,Frozen,30.4,17.4,14,Org_A,52.0,2.9
REC-0304,2024-11-24,Sunday,November,2024,Post-Monsoon,Weekend,,0,Catering Company,DNR-0007,1,5,Mixed,Delhi,SHL-008,Karuna Ashram,350,Dinner,422.64,392.74,29.9,7.07,2138,308,1182.7,315.14,694.2,1,36.7,Bike,332.52,116,Frozen,29.7,5.3,13,Org_E,21.0,4.2
REC-0222,2024-11-24,Sunday,November,2024,Post-Monsoon,Weekend,,0,Supermarket,DNR-0025,1,3,Cooked Meal,Tamil Nadu,SHL-002,Umeed Niwas,250,Snack,474.79,446.27,28.52,6.01,2002,129,1016.1,418.76,1551.9,1,34.5,Auto-Rickshaw,500.81,47,Refrigerated,33.1,11.4,8,Org_B,11.0,3.1
REC-0032,2024-11-26,Tuesday,November,2024,Post-Monsoon,Weekday,,0,School/College,DNR-0060,1,2,Mixed,Maharashtra,SHL-009,Daya Niwas,310,Lunch,141.12,119.65,21.47,15.22,555,239,879.2,-108.04623312369007,147.4416002887552,0,22.0,Van,277.93,150,Room Temperature,35.2,11.5,14,Org_B,57.0,4.9
REC-0330,2024-11-26,Tuesday,November,2024,Post-Monsoon,Weekday,,0,Corporate Canteen,DNR-0003,1,5,Raw Groceries,Rajasthan,SHL-001,Aashraya Shelter,300,Dinner,49.28,44.94,4.34,8.8,160,217,1063.4,-8.07,73.7,0,46.3,Auto-Rickshaw,397.97,85,Refrigerated,37.2,8.8,3,Org_C,5.0,4.3
REC-0294,2024-11-26,Tuesday,November,2024,Post-Monsoon,Weekday,,0,Restaurant,DNR-0045,1,5,Cooked Meal,Karnataka,SHL-002,Umeed Niwas,250,Dinner,216.86,208.14,8.72,4.02,992,177,1102.7,158.21,560.5,1,49.4,Car,865.15,85,Frozen,23.7,,11,Org_C,25.0,2.7
REC-0199,2024-11-30,Saturday,November,2024,Post-Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0018,1,6,Cooked Meal,Delhi,SHL-008,Karuna Ashram,350,Breakfast,137.08,123.63,13.45,9.81,657,228,1194.9,-91.63413623045608,182.79757876592527,0,2.0,Car,22.76,178,Refrigerated,31.8,16.1,3,Org_E,8.0,4.7
REC-0419,2024-11-30,Saturday,November,2024,Post-Monsoon,Weekend,,0,NGO Partner,DNR-0068,1,5,Mixed,West Bengal,SHL-010,Sahara Home,290,Dinner,341.25,300.48,40.77,11.95,1592,219,711.3,256.77,726.9,1,30.6,Bike,414.04,155,Room Temperature,26.2,16.7,9,Org_E,39.0,4.6
REC-0418,2024-12-02,Monday,December,2024,Winter,Weekday,Christmas,1,Restaurant,DNR-0057,1,7,Raw Groceries,Rajasthan,SHL-007,Prerna Niwas,270,Lunch,232.82,197.29,35.53,15.26,1121,157,1248.3,154.09,714.0,1,37.6,Truck,624.52,180,Room Temperature,39.2,14.8,6,Org_D,25.0,3.7
REC-0224,2024-12-06,Friday,December,2024,Winter,Weekday,Christmas,1,Temple/Gurudwara,DNR-0075,0,1,Cooked Meal,Karnataka,SHL-007,Prerna Niwas,270,Lunch,410.48,386.08,24.4,5.94,1713,173,1417.0,342.92,990.2,1,47.6,Auto-Rickshaw,815.94,40,Frozen,33.8,9.7,11,Org_E,13.0,3.5
REC-0019,2024-12-06,Friday,December,2024,Winter,Weekday,Christmas,1,NGO Partner,DNR-0017,0,1,Mixed,Rajasthan,SHL-004,Jeevan Kendra,180,Dinner,447.04,376.71,70.33,15.73,1930,166,991.7,-468.8219408499574,469.6283902320942,0,18.6,Auto-Rickshaw,275.65,180,Room Temperature,39.3,,9,Org_D,41.0,2.7
REC-0398,2024-12-07,Saturday,December,2024,Winter,Weekend,Christmas,1,School/College,DNR-0063,1,5,Packaged Food,Tamil Nadu,SHL-010,Sahara Home,290,Lunch,126.31,121.02,5.29,4.18,452,170,963.9,90.08,265.9,1,22.2,Van,358.1,19,Refrigerated,34.5,,11,Org_B,6.0,3.9
REC-0435,2024-12-07,Saturday,December,2024,Winter,Weekend,Christmas,1,NGO Partner,DNR-0019,1,3,Packaged Food,Tamil Nadu,SHL-005,Annapurna Shelter,400,Breakfast,108.95,103.54,5.41,4.96,607,228,825.9,-34.72223095997536,154.38142978867404,0,10.7,Van,99.55,73,Refrigerated,29.6,0.9,4,Org_B,27.0,5.0
REC-0312,2024-12-07,Saturday,December,2024,Winter,Weekend,Christmas,1,Corporate Canteen,DNR-0062,1,7,Mixed,Delhi,SHL-005,Annapurna Shelter,400,Snack,270.42,253.28,17.14,6.34,1416,233,841.3,-174.66173242077417,329.0738381876344,0,25.6,Car,444.14,91,Refrigerated,24.3,14.1,14,Org_D,56.0,4.0
REC-0228,2024-12-09,Monday,December,2024,Winter,Weekday,,0,Supermarket,DNR-0005,1,3,Cooked Meal,Maharashtra,SHL-003,Seva Sadan,200,Lunch,45.34,43.04,2.3,5.07,230,183,871.6,-7.534410536409136,63.479994996718546,0,16.9,Auto-Rickshaw,164.17,131,Refrigerated,31.8,16.6,7,Org_B,26.0,4.4
REC-0250,2024-12-10,Tuesday,December,2024,Winter,Weekday,,0,Supermarket,DNR-0062,1,4,Raw Groceries,Gujarat,SHL-006,Asha Griha,220,Breakfast,203.52,196.95,6.57,3.23,792,115,1245.9,176.45,688.7,1,10.0,Truck,197.74,103,Frozen,32.6,,4,Org_B,72.0,4.5
REC-0574,2024-12-11,Wednesday,December,2024,Winter,Weekday,,0,Temple/Gurudwara,DNR-0018,1,11,Mixed,Rajasthan,SHL-007,Prerna Niwas,270,Lunch,297.68,255.16,42.52,14.28,1329,254,1006.9,191.8,523.2,1,24.8,Auto-Rickshaw,458.31,65,Room Temperature,36.5,6.6,4,Org_B,65.0,2.6
REC-0551,2024-12-12,Thursday,December,2024,Winter,Weekday,,0,NGO Partner,DNR-0037,1,11,Cooked Meal,Uttar Pradesh,SHL-008,Karuna Ashram,350,Snack,256.22,232.19,24.03,9.38,1267,204,701.6,189.52,621.1,1,6.9,Car,95.55,180,Refrigerated,29.1,7.2,7,Org_A,39.0,4.1
REC-0137,2024-12-12,Thursday,December,2024,Winter,Weekday,,0,School/College,DNR-0026,0,1,Mixed,Delhi,SHL-002,Umeed Niwas,250,Breakfast,144.41,137.09,7.32,5.07,521,147,1095.0,108.84,354.4,1,15.7,Van,159.78,161,Frozen,29.9,14.3,4,Org_E,42.0,3.8
REC-0210,2024-12-14,Saturday,December,2024,Winter,Weekend,,0,School/College,DNR-0042,1,2,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Lunch,305.28,283.0,22.28,7.3,1417,185,930.7,234.14,765.9,1,14.9,Auto-Rickshaw,187.83,30,Room Temperature,31.3,1.0,4,Org_B,19.0,3.6
REC-0101,2024-12-16,Monday,December,2024,Winter,Weekday,,0,Temple/Gurudwara,DNR-0031,1,2,Raw Groceries,Karnataka,SHL-005,Annapurna Shelter,400,Lunch,174.17,159.16,15.01,8.62,754,216,1473.4,105.83,349.1,1,15.0,Bike,242.99,122,Refrigerated,26.3,7.5,3,Org_A,15.0,2.7
REC-0021,2024-12-19,Thursday,December,2024,Winter,Weekday,,0,Restaurant,DNR-0071,1,2,Mixed,Rajasthan,SHL-002,Umeed Niwas,250,Lunch,245.79,226.86,18.93,7.7,1335,239,1194.0,172.85,558.6,1,10.6,Bike,86.77,54,Refrigerated,30.3,12.9,6,Org_A,27.0,4.8
REC-0594,2024-12-21,Saturday,December,2024,Winter,Weekend,,0,School/College,DNR-0024,1,5,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Breakfast,39.13,36.54,2.59,6.63,138,217,797.1,10.845996117782438,33.15900250106537,0,28.1,Auto-Rickshaw,407.17,168,Frozen,23.6,7.4,2,Org_A,72.0,4.5
REC-0453,2024-12-23,Monday,December,2024,Winter,Weekday,,0,School/College,DNR-0065,1,4,Mixed,West Bengal,SHL-004,Jeevan Kendra,180,Dinner,142.53,136.93,5.6,3.93,508,129,1732.3,111.86,393.8,1,44.5,Van,589.74,91,Frozen,30.8,4.0,12,Org_C,70.0,3.2
REC-0045,2024-12-23,Monday,December,2024,Winter,Weekday,,0,NGO Partner,DNR-0035,0,1,Mixed,West Bengal,SHL-009,Daya Niwas,310,Dinner,66.07,62.4,3.67,5.55,345,261,814.4,-4.41,132.2,1,29.9,Bike,566.04,93,Frozen,36.8,14.0,5,Org_D,16.0,4.6
REC-0018,2024-12-23,Monday,December,2024,Winter,Weekday,,0,Corporate Canteen,DNR-0009,0,1,Mixed,Maharashtra,SHL-009,Daya Niwas,310,Breakfast,270.1,256.47,13.63,5.05,962,257,701.0,183.31,374.3,1,33.7,Auto-Rickshaw,334.63,75,Refrigerated,25.1,18.0,3,Org_E,32.0,3.9
REC-0510,2024-12-25,Wednesday,December,2024,Winter,Weekday,,0,Corporate Canteen,DNR-0057,1,10,Mixed,Maharashtra,SHL-005,Annapurna Shelter,400,Lunch,100.3,96.06,4.24,4.23,392,231,913.3,51.71,169.7,1,8.9,Auto-Rickshaw,134.61,36,Frozen,29.5,18.2,8,Org_E,6.0,4.4
